"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
"1544",0.173086743379408,0.00415529774232219,0.0506249222957394,0.0123748656109144,0.00417040416127154,-0.00994761836173482,0.00503703129316355,-0.00314419690643817,0.000367822369084602,0.00870188707483723,-0.00622551246737556,-0.00630254977909035,-0.00535736136236368,-0.00396246624377354,0.00411819350493823,0.00119973205401609,-0.00460698888086268,0.000171498253335374,-0.00154679473655464,0.000915246430895796,0.000221580321887857,0.00113540372903498,-0.00102181193543208,0.000940423009681446,-0.000484869026098513,-0.00206402481535896,-0.000705797931388695,-0.000606273880908523,0.000710566472561332,0.00348500032974042,-0.000519240834919002,0.000209542901955755,0.000189875347672215,-0.000828533558807774,0.000503091780218045,-0.00142072191430092,-0.00160478039039325,-0.000543474030714467,-0.000344488217925075,-0.00116942831408584,0.000232965824382948,0.000622387469440973,-0.00031157534247631,-0.000677735154472482,0.000130876235546626,6.77095417078171e-05,0.000267418719597243,9.09851782919237e-05,-0.000411357957573301,0.000419573031325187,2.23344778086523e-06,0.000556659614502829,0.000159817860868971,0.000196631788503057,-0.000178333336325414,-6.3333102800928e-05,-6.78294065761079e-05,0.000168854140673447,-0.000204613438437552,9.80090415544639e-05,1.29967844650747e-05,-7.42278599217853e-17,-7.08889401696406e-18,-4.54729012453258e-18
"1545",0.080380815966136,0.0595396308723352,-0.0151120401818654,0.0400611343605032,5.6409560755005e-05,-0.0114884230519376,0.00173210723030806,-0.0090501927808563,0.00812022065163487,-0.00358374366179962,-0.00337993316811455,0.00374213071895274,0.00790910916914733,-0.00436559791540108,0.00047953113255043,0.00409245309561448,0.00344490610239486,0.000714638269101276,-7.83153183676256e-05,-0.0030335420979553,-0.000203408732363278,-0.00138950639461973,-0.000952749122340294,0.00184129671629754,-0.000624486496086752,-0.000267059146461081,-0.00189101484112163,0.00100521090699855,0.00170571196502574,-0.000119042604800004,8.76218036156258e-05,0.000804198097799193,0.000213162050744219,-0.00031836538314191,0.000417785946870436,6.16581674415363e-05,0.000576189113221632,0.000170898822801472,0.000920404180641147,0.000252315585475324,-0.000426846726252912,-0.000111324395422605,8.92931545585363e-05,-0.000299397647289902,0.000123500882924227,-0.000144565790264168,-0.000530950836399249,0.000589026494527689,-6.34701325226562e-07,-0.000421749038010609,-0.000283682938925332,-1.52996835150519e-05,-4.7749933601477e-05,-0.000170548159787176,-0.000220958093819221,-0.000270275034761203,8.07019534563379e-05,-1.98937583214189e-05,-1.77321196717169e-05,-5.76083001534729e-05,3.17382887622439e-05,-8.79382393640775e-17,-2.21357702137567e-18,1.53708053013817e-18
"1547",-0.149615544244003,-0.0182926124909949,-0.0102616974130197,0.00696948548421569,0.00402445728897611,-0.00928337621747631,0.00393603012585123,2.53764533815432e-05,0.00189952364531201,-0.00557560695333669,-0.00258155161326126,-0.00548869086641817,-0.0043901646155573,0.00463086568135599,-0.0058872068651498,-0.00295114690666645,0.00538409453358296,0.00284211762307456,0.000297756517063306,-2.12172042093036e-05,0.00193977378850088,0.000773540278765931,0.000861115704642427,-0.000477974193817803,-0.00133484825241415,0.0003728961952725,0.000237027809882242,-0.000532058431942548,-0.000345714175137015,-3.46868189223531e-06,0.000126050523011174,0.000184358031447088,-0.000289670488948894,-0.00123192558396757,-7.94985585074845e-05,-0.00037135448302061,-0.000293834820554682,-0.000619603220313241,0.000645682793322352,-0.000235008677722763,-0.000298901016231816,0.000415243138376615,-0.000605721890635537,-1.03681375028924e-05,0.000580743960861869,0.000391005053228688,-4.34113272166061e-05,0.000432520745624321,0.000145371668672896,-0.000199226419443522,-0.000101679870235671,-7.03453832350302e-05,-0.000371477567269039,-3.09366505069178e-05,-0.000153403100923932,7.04953829439007e-05,8.91276356466019e-05,-0.000133768200706777,0.000103016835834399,4.75753576466757e-05,-8.73105724805039e-05,-1.33349577775459e-16,-8.03202695405934e-19,2.84587003891569e-18
"1548",0.003198213736281,-0.0584525685681956,-0.00142208088741578,0.0130217646576416,0.0112347922769886,0.00369010064468728,0.00409986050372627,-0.00608729512838766,-0.00417878403739054,-0.000590966374283114,-0.00286202652060899,0.00269479968875917,0.00223265723357815,0.0056064630917326,0.000148518209782338,-0.00453724862710063,0.00228557444315324,0.00158415141762268,-0.000596201466152766,-0.0022051991723743,0.0018504603085912,0.00164653274474948,0.000210191319668496,0.00161581069289079,-4.3304128475184e-05,-0.00100491726349648,-0.000969512302656926,0.000927933749500875,-0.000294239765210618,0.00064594899378858,-0.000666402640462673,-0.000312777519209062,9.6273769708399e-05,-0.00066434172515612,-0.000340191270070555,-0.000662455154784411,5.00471794327713e-05,0.0002152285239011,-0.000186969889374638,0.00060298674429536,-0.000223671060745064,-0.000133850017340599,0.000309899129049495,0.000743719622246203,-0.000599411720706634,2.21371899603543e-05,0.000424320897595686,-8.88951744315285e-05,-0.000464541419409356,0.000525826681993489,-0.000411571698972903,0.00024844696739617,0.000147293436126086,-0.000175675586036279,-0.000182434835284408,0.000352220659508161,-4.64054940556091e-05,-0.0001102035028634,1.841164718388e-05,-0.000120047981558946,-2.35679502321864e-05,-1.43560812630037e-16,1.43472749804727e-19,2.51802179625913e-18
"1549",-0.0957817946719693,-0.00428291888675619,-0.00425214435319851,-0.011219891369064,0.021084367837677,-0.00765950316908934,-0.00863440835354811,-0.0044014884489708,-0.000839926643032303,0.00323559903597538,0.00977122975920248,-0.00276473967616409,0.00332505628303752,-0.000769995387427436,0.00257366236344612,-0.000445783171366316,-0.000590284852253405,-0.000481975372688649,0.00133037512774776,-0.00312754946796798,-0.000463894675902607,-0.00185981162997317,0.000527995399188431,0.000255015620981607,-0.00017863935046413,-0.000628117143378402,0.00145365829212296,0.00107906458288456,0.00032897095805452,0.000737187772373543,-0.000875881276521792,-4.42180840668376e-05,-0.000870847601249848,0.000159571192516259,0.000577287969706479,-0.000187280486033876,-0.000133050533733894,-0.000820584212222175,-0.000332061842633966,0.000975066858779264,-0.000394194227994674,0.00059779687866638,3.80205672016514e-05,0.000574508891689455,-0.0001524249813872,-0.00023269398945273,0.000109663334527696,-6.61215335574222e-06,-0.000514507779267417,0.000339850884744669,-0.000344925716193048,-0.000245474365050389,6.06828313204744e-05,-0.000411961167739462,4.56149454543622e-05,0.000263643988651959,6.63628495098134e-05,-2.35862623664837e-05,6.16735490845744e-05,1.70742798306324e-05,-0.000138808158375817,7.58184120907618e-17,9.99556371878943e-19,5.01660587481775e-18
"1550",0.0689235083376813,0.00572168979750668,0.0208667240262791,0.0145523882636751,-0.00570242270319962,-0.0102925914619758,0.0134265779170149,-0.00602220298979362,-0.0106212502978894,0.00513927964643404,0.002175640969598,-0.00354619180334593,-0.00815811373396996,0.000137507915799839,0.000489445814559357,-0.000291614453559895,-0.00139242692191173,0.00258663339470239,-0.000775831882214077,-4.44337317101575e-05,-0.00263188418657233,-0.00147992131074202,0.000623502552570581,-0.000873980934941891,0.00213399106798441,6.21080270947638e-05,0.000362024865495104,0.00021557564043315,0.000493449112518624,-0.000224062766407505,0.00195871189356415,0.00173398286914899,0.0010682167972561,0.000550401722494528,-0.00131576118836056,-0.00113581172026122,0.000399888610269283,-0.000420973387702573,-0.000703265076449442,-0.000388120412186703,-0.00077060366694536,-0.000264389337961357,-0.000108167943212873,0.000535001579125076,-0.000144123077835833,0.000157228169420213,-0.000358353374423746,-0.000483653511791337,-0.000531298900331311,0.000148623308828741,-0.000722915486839582,0.000211662653744093,0.000297127656043595,-0.000241512105155633,0.000235297241729429,-0.00012149215351306,-5.80881721553305e-05,-0.000322616376986526,3.00023512334634e-05,-4.37114575656459e-05,1.28546624801498e-05,5.08841796804995e-17,-1.75207215253969e-18,-1.25825756652596e-19
"1551",-0.0152109753561476,-0.0568062096863236,0.012975640830883,0.00483329765166335,0.00990803501950354,0.0024165990529017,0.00506253324395671,-0.00257295524489255,-0.00240700137557657,-0.00433342230210011,-0.000753567473210857,0.000974427933355926,-0.00186198120837863,0.00380845648130191,0.00177746535293818,0.000860906623532406,0.000486250491480042,0.00334397868768797,-0.0016462607551583,-0.00213572273998576,0.000603803422669586,0.000178307597021949,-0.00116450903863005,-0.00158844449065643,-0.00076748053165955,-0.000581672447076285,-2.73533137785546e-05,0.000348457024763457,-0.000598935504464017,-0.000909090767401146,6.94137863301832e-05,-0.000334848588198659,-0.00104031113728329,0.000426895117799754,0.00226013603458347,-0.000192828603517971,5.12957250750556e-05,-0.000590567280238204,0.00109014947923377,-8.1062282869793e-05,-7.42516140527098e-06,0.000641474706809967,-0.000883822896894897,0.00046914907860436,-0.00053484871543843,-9.30487921045963e-05,-0.000633101719153872,-0.00026527751815448,6.48013946646344e-05,-0.000110716709131931,0.000311240324623748,0.000155985491428191,-0.000164965746327583,-8.90484240326942e-05,6.07798139545793e-05,2.2979690704624e-05,-4.08538578240881e-06,7.30577604830063e-05,-0.000237400743294876,0.000152205493816304,-1.36825673831659e-05,-1.30483539866107e-16,5.24354225519737e-19,1.5617859630183e-18
"1552",0.112935571274913,0.0504459956345166,0.0518066359147162,0.000305396875285231,0.0140286291281672,-0.018248695705798,-0.00339585950965669,-0.0058141308002986,0.00507429221834711,-0.003352427253864,-0.00218568672522452,-0.00666648863555395,0.00376718739004454,-1.67356879013142e-05,-0.00104825298222986,0.00254831293209074,0.00125771157495959,-0.00618012183957406,0.00301401422692946,-0.000315656512436337,-0.00179695547637072,0.000804060898696094,-0.00266511022020874,-8.13659675937433e-05,0.000814796761524954,-0.000568949205623413,-0.000675876985629814,-0.000124116672627215,-0.00030148714967858,-0.000382390849911877,-0.000233464886929516,6.64018507805339e-05,-0.000347141776153839,0.000389315777899669,-0.000926005742908336,-0.00112227029944339,0.000602286643755191,-0.000962112606552639,0.000395594062673029,-0.000742622514968606,0.000508235190693602,0.000155906948246915,-0.0006702789352201,0.000286670805128206,-0.000404044158364988,-4.06361982352165e-05,0.00057272770842866,0.000436824513792169,-0.000326101355521085,-9.20231556584102e-05,0.000135370366993186,-0.000126319416459406,0.000139603945852795,0.000570842409293854,4.2104959221562e-06,0.000351605764351131,-7.72862437813237e-05,-4.80198854321338e-05,0.000120259457958234,1.4940951467081e-05,1.80636422986069e-05,1.78092109300314e-17,-6.93014041489411e-18,-2.23619920292911e-18
"1553",0.020427601853792,-0.00122428213051404,0.00523222597114162,0.00483683595680111,0.0140867916366314,0.000330794658118034,-0.0122405943785262,-0.0102644047794764,0.00203493916050149,-0.00222474374587755,-0.00321072855525851,0.00702789169719689,-0.00109035180853865,0.00481753544531885,-0.00131679948214429,0.000817647347309902,-0.000777719920051591,-0.000294296253841531,-0.000151786352589057,0.000956305655516685,-0.00167597768376002,-0.000332154097815661,-0.00223535903486768,-0.0022616344979617,-0.00344989450407047,0.000155039981024926,0.00199151615124324,-0.000846685928501949,0.000310074612151707,-0.00101239580807155,-0.000807202418068219,0.000310246256087956,0.000647389474019262,-7.10360277356895e-05,-2.63237442628464e-05,-0.000816177596325942,0.000213157310241765,-0.000519127489993972,-0.000204809585036124,-0.000276717066770735,-0.00116231915659717,-0.000835616139168312,0.000150140144006553,-4.11216473288969e-05,0.000594717550044286,-0.000120687991511668,0.000222754241460202,0.000137617674306484,0.000306906575474838,0.00022315002714562,-4.49392580415842e-06,-4.44899144654005e-05,0.000300464772839688,-0.000202958409874085,-0.000233826144929452,-0.00018949950568508,7.91267790810959e-06,-4.79532009689057e-06,0.00033827304185129,-0.000147744531344655,-9.09219169931978e-06,3.10788084444776e-17,-5.86020951134068e-18,9.92571167041563e-19
"1554",0.333947165218169,0.0884393219701738,-0.00865592423861772,0.0203618133839745,0.0274724833429897,0.0267968498430439,0.0211015283270754,0.0237759033429213,0.0137286408564045,0.00174543500555024,-0.00091272288341128,-0.00256608749841054,-0.00128194077948732,0.008632067664064,0.000344662318102564,0.000789177639346389,-0.000472876835165193,-0.00389742823524757,-0.00403936372900992,-0.00301837364391731,-0.00248542038150783,0.000210269069829754,0.00345853791503514,0.00128580223971639,0.000178666460100484,0.00278774238509182,0.00176599959038988,-0.00178339177452554,0.00192499318661773,0.000680529082659315,-0.000253607238640855,-0.000700621750575466,-0.000467675029639888,-0.000590340890385503,0.000650978218619893,0.000214458924413585,0.000535272057772639,0.000130906264159729,-0.000226179392700321,5.31628953980563e-05,-0.000378787837281339,0.000278521033647095,-0.000817200534349313,-7.44593173587462e-05,-0.000104359431988978,-6.39153107572416e-05,4.55179082213973e-05,0.000158881655606977,3.1187142739174e-05,7.0324659395775e-06,0.000118925446095117,-6.61000933347028e-05,-1.25144657169344e-05,-0.000260501273961346,0.000154612417777975,-3.04781345034318e-05,3.53447332708469e-05,-7.2782921450921e-05,6.03251263487388e-06,-2.77072948170606e-05,2.43709584087661e-05,1.54176929854493e-17,-3.2455878035144e-18,-3.88237290437572e-18
"1555",0.133605825432997,-0.0589782520617887,0.00768848344029037,0.0121627377010618,0.0161139013645535,-0.00741598897756879,-0.00652269796976849,0.00999252151372726,-0.0144045513406908,-0.00561051567891898,0.00227885124267232,0.00551577866285991,-0.00265013576076001,0.00492751423058988,0.00338542781224613,0.00498475540926849,0.00143061771454285,0.000912659975300616,0.000131464318379603,-0.00167128181145276,0.00184348393606234,0.00114580519196084,-0.00119364707692715,0.00271983225707055,5.70550628401232e-05,-3.0005549227899e-05,0.00123580682085817,-0.0001234183839071,-0.00160800771659838,-0.000704920698890114,8.44233795250872e-06,-0.00109452961575266,0.00146541571790557,0.000539795935803202,-0.00128196807203723,-0.000642431672875538,-0.000230356451450331,-0.000629398408834103,-0.000369502723854824,-0.00130221314579075,0.00122921725340244,-0.00021130339444403,-0.000204722897690758,-0.000564084088374736,-0.00016454048916067,-0.000236250117145856,-0.000817858043868517,0.000645710913403789,0.000397715531660704,0.000141365915262857,-0.000126694907670117,-0.000336955568349307,0.000429105298151981,-0.000249261553539096,0.000305410757833185,0.000215292724633371,2.67510667660616e-05,0.000139993491967699,1.01409052446875e-05,7.55019083125962e-05,0.000128054708372823,-7.11552737643335e-17,-7.40206845096671e-18,-1.57759070000449e-18
"1556",0.0885172391047278,-0.00799621909111767,0.0178642591872114,0.00515858824047264,-0.00104629540845605,-0.00614660629571661,0.00886751920984958,0.00171485871281492,-0.00701721842971437,0.00529869574551884,0.00623354483066972,-0.00323003547600358,0.00175007835735285,0.00501004010058325,-0.000644348404868177,0.00163738240711948,0.00431222656567342,-0.00296434996545013,-0.000792341416622076,0.0051248274168313,-0.00132623000156314,0.0031348777795386,-0.00117252687595322,-0.000754706992339612,-0.0015616890442098,-0.00105035398514619,-0.00073889139549952,-0.00139192894554004,0.00212650565527641,-0.00282331856409227,0.00172846698058403,-0.00170504839376439,1.75258948245876e-05,0.000671002696212439,0.000240416077211822,-0.00046694201979199,4.28625815345173e-08,-0.000490935094748379,0.00114082778815722,0.000310427854696045,0.000430303316015077,0.000280986801819509,-6.18226876891916e-05,2.2635922226771e-07,-0.000390003132595973,-2.50762834686123e-06,0.000243541978008353,-0.000791235610956067,-7.00364663356186e-05,7.53290232224183e-05,-0.000411123169949221,-7.94391882885788e-05,-0.000225102234628825,-9.37578157313181e-06,4.92086990315584e-05,-1.73008538673679e-05,0.000119836089937832,-3.02533337708285e-05,-0.000113972295948695,2.16859648451824e-06,3.61385135999799e-05,-1.76039499760107e-17,-1.68939239276633e-18,1.93557447446381e-18
"1557",0.0658827687189842,-0.0203672582903239,0.0664888037694164,-0.0317175917176994,0.0247591461311956,0.00569580394856925,-0.00727527720909625,0.000231722767326198,-0.0030367934518817,-0.00507931435675496,-0.00633441634145034,0.00308891723206829,0.0071353682326125,-0.00547126986594959,0.000858000276309555,-0.00133353379123284,-0.00229306152109578,-0.00193394501096577,0.00102102958013897,0.00146192409169471,-0.00108553798075822,-0.000114436314646437,0.000824521350847958,-0.000443981151440403,-3.03984364539929e-05,-9.00677926412631e-05,-0.000572337182066304,-0.000332900980374811,0.00179587516443415,-9.14996947657726e-05,0.00018244620096121,-1.80899573796162e-05,0.000513923885852372,-4.30862956470108e-05,0.000928641838919633,-0.000473327460535292,0.000891381317592911,-8.60803402780892e-05,0.000544847552445124,0.00155878764879362,0.00126230198610961,-0.000559428299320494,3.04563272392567e-05,-0.000416713099747797,0.000390030948014448,0.000219098000608296,-0.000599293199183291,0.00038331832463956,0.000282899431185809,0.000506655298943215,-0.000286084806787856,0.000322619130376832,4.46265334019979e-05,-0.000126987934000271,-0.00017525532773584,-1.76207606006886e-05,0.000178408717248217,0.00023332604459948,8.22694283641742e-05,4.80247364128642e-05,-1.17702179123278e-05,3.41759187587213e-17,1.92656702362543e-18,-5.25150452508339e-18
"1563",-0.00760540888332541,-0.0290677658276321,0.0181342873787351,-0.0113875263882559,0.0230654752277727,0.00627626834421047,-0.00523633401290937,-0.00310822082794381,-0.00265475032767065,-0.00277873210593168,0.00166803786520231,0.00152141374438357,0.00669232380798318,-0.00235481485440167,-0.000484461002873956,0.000818409180024064,0.00090845285239841,0.00329218486948797,-0.000505200374336822,-0.000154744191427479,-0.00154736019518025,-0.00104054906134904,0.000872627568803928,0.000596588311926268,-0.000786906514821067,0.000485900837069398,-0.00131941407748018,0.000385150860292907,0.0010696777198176,0.000707600184544712,0.000618575298966081,-0.00104833259656823,-0.00154061165391922,0.000957468224144524,0.000919109037836203,0.000449118446599083,-9.01023196616817e-05,0.000258257104593593,-0.00111985249722606,-0.00116822878244318,-0.000201345251413945,0.000346688944249532,0.00124223210976021,-0.000472302903171006,-0.000771050397899663,-1.24331867714079e-05,0.000115871182205495,0.000230902040415647,-4.00921070750736e-05,3.46381424948991e-05,0.000258117154978403,8.17916796507e-05,-0.000360178358469405,2.30441058359227e-05,-8.18352071998001e-05,-0.000124105717959849,-7.73551897918615e-05,-0.000229650950826519,-0.000163802526469347,1.27521470715759e-05,9.20427004692373e-05,-1.44213478005597e-16,1.44378502287664e-18,6.37157786483469e-19
"1565",-0.217979364163178,-0.0192272514235703,-0.0249139700920949,0.00287769986829711,-0.0177682510775591,0.00995582777319365,0.00908965791784678,0.000750371276655029,0.00904804892856334,1.35946472530777e-05,-0.000845454851516314,-0.0054524369723771,0.0041249374991079,0.000260999054832978,-0.0024793630068102,0.00259586302511815,-0.000122143721269789,0.00171175440974306,-6.53011085717843e-05,0.000183007102471476,-0.000478953535105319,-0.00128586279799429,-0.00358894057496309,0.00110029657061798,0.00157290420645828,0.00337485285987031,-0.000584423567832509,4.47926992258007e-05,-0.000249813271534225,0.000381696937691861,0.00130029420542021,-0.00049004847812348,0.0013655637390139,-0.000479519227633081,-0.000691167097723711,0.000975736486832579,-0.000868211864805051,-0.00125818793507657,-0.000314959862876605,0.00120085996304702,6.10017889515558e-05,0.000858890698963865,-0.000258592489505846,-0.000202984167369551,9.33031131949321e-05,8.04889486601335e-05,-0.000334216526134394,-0.000632302559090311,0.000179500661558467,0.000199019070985438,-0.000466722932492233,6.03344383957356e-05,-7.99969609551574e-05,-6.89469829116619e-05,0.000183308553476152,0.000297112806102127,-7.24659821312577e-05,0.000219408970025614,0.000261242912037775,0.000140182802206849,1.8554079188119e-05,-7.49542113530714e-17,1.06446874788931e-17,1.99488562169133e-18
"1566",-0.177856417601506,0.0530214729856173,-0.00675297784967096,-0.00485816095428675,-0.0233623020356977,-0.00772845503860879,-0.00614152485846965,0.00289296752491528,0.00200622827786127,-0.000411790841151928,-0.00109502344582657,0.00298549032787303,0.00240277421572896,0.00754825239789757,0.00423365838848088,-0.00494605461730663,0.000576450869622843,-0.00161775903697957,0.000892106802381535,0.000644436213916051,0.000609125855015183,0.000327612984139242,0.000770433850204016,0.000995048823783859,0.000282203896482761,-0.000608275028086514,-0.00112041091607142,-0.000446072671685962,-0.00015476760064147,0.000929121562750186,-0.00150423273699857,0.00152511900938103,0.000944504331278869,0.000299034374003103,-1.32346055800951e-05,0.000458333606214235,0.00075516060399818,-0.000868497648191855,0.000531818188177087,-0.000622705569313071,-4.06090315838324e-05,-6.05602972823401e-05,-0.000293268960945938,0.000148544421508684,-0.000363579829512025,-0.000138423861801415,-8.93434617117688e-05,-7.45912153634851e-05,-0.000367909032879444,6.90837777849791e-05,0.000215704744963859,-1.21057097850452e-05,-0.000365905802423136,-0.000180691296353509,0.000131715766371039,-0.000202959613149772,0.000153524297538652,9.97744608862946e-05,0.000143580463416739,0.000106213035851648,1.62986795107741e-05,6.75850340260781e-17,3.91767246004338e-18,1.35014763717531e-19
"1568",-0.0587535358332012,-0.067894352353778,-0.0203474570270557,0.0149860011272869,-0.0139244437773716,0.0162202955195962,0.0114672163280177,-0.000741715081157722,0.00112477204628109,-0.00276226974370972,-0.00251632101906517,0.00382479331909077,0.00344150893441455,0.000392285928474892,0.00135564494006355,-0.0029545823764602,-0.00018635698718148,-0.00103970763666859,0.00149256478003158,0.00169795975953275,0.000233475655473444,-0.000967699435759508,0.000593551928214229,-0.000809406259267073,0.000773748212030743,0.000327420244568194,-0.00103375080530653,0.00225183253017541,0.000874891884502614,-0.00105043840968104,-0.0004830688950967,0.000757381685745476,0.00148323410376229,-0.000972775692902488,-0.000910424981982074,-0.000134371856353075,-0.000658740980410357,-0.00094679317691261,-0.000193659052618164,-2.68175870901173e-05,5.36849454452168e-05,0.000142327776478795,-3.01020707337132e-05,-0.00103516673786238,0.000407981358229875,-0.000370092758343271,8.14217109381699e-05,9.71771077071481e-05,-0.000124615128986247,-0.000296654406276299,0.000504404480591061,0.00019809811371638,-0.00023705452445675,-0.000295711555174286,0.000157592580051303,0.000157932738650697,-0.000121098530541721,-0.00012528180164562,-0.000107095617949889,-5.22899669477289e-05,7.17012304197469e-05,-1.71820506708322e-16,4.02286057773596e-18,-5.88353219563885e-19
"1572",-0.0191648062462692,-0.0111999383718077,0.0320806454261883,-0.0113273543385117,0.00490222518296674,-0.011908060959918,0.0120510781060061,0.00742256290800568,0.00189947632594626,0.00784918511023318,0.000942997442395687,0.00693439673941471,0.00333565706066914,-0.00483751657852534,-0.00457048822963752,-0.000650752410827772,0.00144190195261022,-0.00153730672885415,0.00198659849583498,0.00215001077591224,0.000215285662356812,0.00332056533369722,-0.00232307340671371,-0.000119162422114675,-0.00190792115760951,-0.000318068461507842,0.00392314502594566,0.000891271612599216,0.0014031077109044,-0.000491393909265925,-0.000180447258126952,0.000310630915151703,0.00201293259442357,5.06489448708479e-05,9.35404901401263e-05,0.000246479814933459,-0.000694586304177097,0.000469991406901009,-0.000416788537101244,9.81849943661285e-05,-0.000509778189321766,-7.6993905741729e-05,0.000476194527397608,-8.49319326589273e-05,0.000224863416910055,0.000466140450772046,-9.48937139468497e-05,0.000324211622281289,-8.19768830093219e-05,0.000239950494672863,0.000224950684020492,-0.000179394985694406,-0.000236194074212505,-1.65993090059521e-05,5.39436476668618e-05,-0.000106365504811522,-0.000404244911096225,-1.09845211082211e-05,-0.000110148064294063,0.000163787493946415,-0.000184266156602478,-4.05069169431832e-17,1.31061997612554e-18,-7.59573138385614e-19
"1573",0.0980932787647192,-0.0497933594565394,-0.054060271427088,0.0570175424746009,0.00164747015211485,-0.00159205793446523,-0.0197827499953854,0.00508946542171443,-0.000580107724154931,-0.00447395586794313,-0.00918473130162131,-0.00497174676210521,-0.000293740327657572,0.0045064043356465,0.00224633048343594,-2.20581563882498e-05,-0.00348569227402796,0.00114843430536856,0.000769149395534773,0.00316832420456148,-0.00211504403057862,-0.000690094513837847,-0.00199329267276995,0.00133642322225853,0.000366570542971275,-0.00207470023201454,0.000247105686539469,-8.84364279139741e-05,-4.62885802173687e-05,0.00112297370248148,0.000565265887045788,0.000991877102189186,-0.000762385021428098,0.000588944899845717,-0.000259871617528214,0.000981491614015343,0.00114860072809694,-0.000572433149604207,8.93249170401888e-05,0.00114454195654846,0.000133589553062523,0.000692109875247416,-0.000330689179715429,-5.59939705762683e-05,0.000662486676425117,0.000409450965423685,7.71942078683384e-05,0.000181471985007539,0.000609655417124931,0.00028067066112626,6.14186197695314e-05,-0.000264150440774826,9.40684359262675e-05,0.000249889547144081,-9.47296110031877e-05,9.65854012665606e-05,-0.000141285060740949,-0.000254932969490323,-0.000146682347956205,-0.000130229355870538,1.3144993073826e-05,1.40021121994881e-17,-8.44919741238843e-18,2.21570283658614e-18
"1574",-0.136773050427974,-0.0156882922842739,0.00911533983118144,-0.00990819826329421,0.0153496624258633,-0.0207030279133372,-0.0111340690271399,0.00278493554453469,0.00353586898683662,-0.00439452689144349,0.00740118131963915,0.00105272329240186,-0.00331431831487001,0.00159308268173112,-0.00121471751942752,-0.00341036816645669,-0.00322587613809314,-0.00026356338901519,-0.00110754726529033,-0.00386905220618675,-0.00167811615996154,0.00287128615558424,0.00210154116705497,0.000992765368372407,0.000308531516957939,0.000311936920517793,-0.00109236068627598,-0.000908165361730741,0.000625039778185169,-0.00223499473004317,0.000670260792933404,-0.00128025358146363,0.000568736074876629,-0.00179131875784926,-0.000564965969400253,0.000195956806518186,0.000633172928936344,-0.000629489084782639,-0.000535182747241057,3.32801269568567e-05,-0.000757163756174691,0.000392757128649821,0.000920975393331576,-0.000963372810340301,0.000244129701122123,0.000641365883539242,-0.000121925537181798,-0.000292797907209996,0.000152040421619436,-0.000200572977297316,1.91520932288294e-05,8.2151171421575e-05,0.000296956448877918,0.000313929687799488,-9.73109106065865e-05,-0.000115163337730006,-0.000117808406794654,3.25952246944765e-05,-2.041389194878e-05,0.000166164465295794,2.58859196144534e-05,-6.1334077095739e-17,4.34933759340477e-19,4.82917339355572e-18
"1577",-0.182837431037717,0.00636211693395667,-0.0401135235928335,0.0198787165120899,-0.00255160287642874,-0.000574099376991828,-0.00282708469087685,-0.0106560517171966,0.00430647050388241,0.0015888396013613,-0.00441458123616744,0.000410349392081896,0.0016741865392476,0.00619642446688851,-0.00151237358502314,0.00675919187688036,-0.000576303724684121,-0.00222570068107659,-0.00109875036633044,0.000170166128656543,-0.00213446572140825,-0.00168016392302617,0.000806322945729291,-5.68408229888239e-05,-0.00187964761530648,0.000943936905010455,-0.00028986185145182,-0.000958307710329642,0.000155276459983695,0.000332354602676528,0.000107152343893492,0.00102214396042562,0.000762137625931659,0.00104901998458027,0.000294328104688727,0.000963702808180576,-1.34665280997328e-05,0.000695460399801103,-0.000625283344658528,-0.000562576967822235,0.000157141779646422,-9.80379764583354e-05,0.00027142285803748,1.28874044051649e-05,-0.000489903634077495,0.000163295256388312,-0.000529769823149935,0.0002304912670033,-0.000459184373082077,-0.000108096652525489,-2.89365194016888e-05,0.000152291336896558,9.65381889904297e-05,-9.9595024655565e-05,-0.00058240521334118,0.000170915732397218,-0.000246034897924819,0.000189475057265858,3.79520089478913e-05,0.000136093961084308,0.000114824767511452,6.60242528949924e-17,3.44788796931063e-18,6.88073709257976e-18
